X,Y,Z,timestamp
0.73499995,-0.3026,0.48659998,19
0.62540001,-0.4093,0.76620001,38
0.65459996,-0.50769997,1.02709997,59
0.66670001,-0.60759997,1.19739997,79
0.76119995,-0.509,1.16390002,99
0.73269999,-0.50059998,1.10669994,119
0.75150001,-0.55879998,1.11699998,141
0.77719998,-0.56849998,1.05079997,159
0.90929997,-0.6063,0.97499996,180
1.07149994,-0.54579997,0.81349999,199
1.37,-0.60289997,0.76859999,219
1.40100002,-0.59819996,0.71619999,240
1.45190001,-0.5668,0.6573,259
1.36169994,-0.64129996,0.53479999,280
1.39689994,-0.79639995,0.44689998,300
1.16349995,-0.93129998,0.35659999,320
1.00029993,-0.99989998,0.2031,340
0.82999998,-1.05550003,0.0625,360
0.68279999,-1.22509992,-0.0835,380
0.56309998,-1.25779998,-0.0534,399
0.38499999,-1.14699996,0.3504,420
-0.0433,-1.00409997,0.73269999,439
-0.35789999,-0.7511,0.7561,459
-0.59209996,-0.35999998,0.54089999,479
-0.82690001,-0.0335,0.27269998,499
-1.02509999,0.2649,0.0576,520
-1.20550001,0.66939998,-0.0647,539
-1.21649992,0.91759998,-0.1249,558
-1.25929999,1.14849997,-0.352,579
-1.26629996,1.1322,-0.61210001,599
-1.20149994,1.15189993,-0.9084,619
-1.10309994,1.62709999,-1.43970001,639
-1.18529999,2.42869997,-2.28259993,659
-0.99079996,2.80659986,-2.44219995,681
-0.58809996,2.23219991,-1.93469989,699
-0.33989999,1.34249997,-1.29399991,719
-0.2429,0.36899999,-0.85159999,739
-0.25849998,-0.35799998,-0.78399998,760
-0.3039,-0.92179996,-0.991,781
-0.29499999,-1.35169995,-1.171,799
-0.27770001,-1.57410002,-1.34439993,820
-0.3186,-1.44639993,-1.35479999,839
-0.50089997,-1.03899992,-1.27859998,859
-0.6631,-0.51269996,-1.17789996,879
-0.75239998,0.0439,-1.21569991,900
-0.46609998,0.54729998,-1.32929993,919
-0.11319999,1.051,-1.56429994,940
0.1149,1.20309997,-1.53539991,960
0.39309999,0.73479998,-1.21329999,980
0.54750001,0.36210001,-1.00489998,999
0.71819997,0.0498,-1.00749993,1020
0.81779999,0.0396,-0.97239995,1039
1.03759992,0.0599,-1.09449995,1060
1.02269995,-0.1953,-1.04830003,1080
0.84649998,-0.39049998,-1.21519995,1100
